,latitude,longitude,listing_id
101761,40.7612,-73.9978,6829776
101764,40.7258,-73.9798,6925230
101765,40.8006,-73.9377,6888802
101767,40.7721,-73.9479,6859257
101768,40.7723,-73.953,6921931
101769,40.7816,-73.9822,6866673
101772,40.7218,-73.8559,6883514
101774,40.7297,-73.9832,6884234
101778,40.7787,-73.9836,6820261
101780,40.7586,-73.9838,6813298
101785,40.7263,-73.9847,6829285
101786,40.7573,-73.968,6827393
101788,40.7791,-73.9448,6851441
10179,40.7111,-74.0055,7118945
101795,40.7756,-73.9846,6930907
101796,40.6005,-73.9955,6915801
101797,40.7937,-73.9761,6826504
101798,40.8544,-73.9307,6920609
101799,40.701,-73.9183,6905691
101803,40.8004,-73.9405,6855130
101804,40.6907,-73.9216,6853046
101805,40.704,-74.0078,6856621
101807,40.7489,-73.9765,6827302
101808,40.7121,-74.0086,6901273
101809,40.791,-73.9716,6866671
10181,40.8417,-73.9359,7158400
101812,40.7754,-73.9502,6816207
101813,40.7055,-74.0102,6834707
101814,40.7481,-73.9564,6878396
101816,40.6531,-73.9504,6857537
101822,40.7133,-73.94,6823459
101823,40.753,-73.9958,6943685
101824,40.7613,-73.9998,6815715
101826,40.7369,-73.979,6825212
101829,40.7089,-74.0145,6896813
101830,40.8224,-73.9435,6851301
101832,40.7655,-73.9618,6863669
10184,40.7111,-74.0055,7199734
101846,40.7382,-74.0006,6855238
101848,40.7074,-74.0069,6849856
101849,40.7679,-73.9241,6866594
101850,40.7276,-74.0002,6874406
101852,40.7766,-73.9449,6838696
101853,40.7437,-73.9851,6861770
101855,40.7656,-73.9857,6942579
101858,40.7667,-73.9559,6839157
101859,40.8676,-73.892,6876669
101862,40.7677,-73.9929,6927179
101863,40.6778,-73.9592,6909918
101865,40.7463,-73.9773,6856076
101868,40.8067,-73.9527,6859234
101869,40.7062,-74.0099,6836925
101871,40.7856,-73.9763,6824009
101872,40.7015,-73.904,6918605
101875,40.7084,-74.0151,6941463
101877,40.7324,-74.0081,6820440
101879,40.7137,-74.0097,6888838
101882,40.79,-73.9418,6909302
101883,40.7283,-73.9839,6900356
10189,40.7299,-73.9826,7182271
101890,40.8031,-73.957,6946199
101893,40.7352,-73.9955,6859066
101895,40.7443,-73.9912,6817718
101896,40.7348,-73.9817,6836674
101897,40.7056,-74.0139,6840710
101899,40.7344,-73.9823,6831931
1019,40.7601,-73.99,7146106
101904,40.7761,-73.9541,6822605
101905,40.7084,-74.0057,6829173
101908,40.7656,-73.9886,6927350
10191,40.7549,-73.969,7108463
101920,40.7317,-73.9821,6932572
101921,40.7254,-73.9879,6838881
101926,40.7077,-74.0166,6904514
101927,40.7215,-73.9931,6897346
101932,40.7521,-73.9689,6825298
101933,40.7257,-74.0028,6850394
101934,40.8008,-73.965,6873901
101936,40.7968,-73.9486,6830734
101942,40.8479,-73.942,6894912
101943,40.7752,-73.952,6856421
101944,40.8713,-73.9148,6865813
101947,40.7575,-73.9626,6886192
101949,40.7318,-73.9875,6879483
101950,40.716,-74.0148,6860609
101951,40.7571,-73.9647,6818549
101952,40.7399,-74.0036,6829423
101953,40.7672,-73.968,6846067
101955,40.7926,-73.968,6817926
101956,40.6347,-73.9869,6938977
101964,40.6876,-73.998,6939998
101966,40.7329,-74.0075,6891121
101971,40.708,-74.0149,6921970
101972,40.678,-73.9909,6863848
101973,40.645,-73.9794,6841246
101975,40.787,-73.9741,6921569
101977,40.7268,-74.0315,6890934
101978,40.7233,-73.8058,6931310
101980,40.644,-73.9749,6900235
101982,40.8231,-73.9539,6941385
101984,40.6717,-73.955,6872787
101985,40.7442,-73.8925,6867573
101986,40.7458,-74.0021,6925910
101988,40.7631,-73.9581,6843943
101989,40.7773,-73.9469,6942867
101992,40.7396,-74.0035,6859205
101993,40.7047,-74.0076,6859714
101994,40.7585,-73.9618,6849714
101995,40.8454,-73.939,6869426
101996,40.7568,-73.9982,6858909
101997,40.7928,-73.9659,6933163
101999,40.7704,-73.9566,6930215
102,40.7633,-73.9932,7204899
1020,40.7744,-73.9789,7162304
102006,40.7071,-74.0094,6939030
102008,40.7728,-73.9502,6939285
102013,40.771,-73.9505,6871696
102025,40.6938,-73.9925,6881916
102027,40.7388,-74.0019,6874390
102029,40.7448,-73.9253,6907652
102033,40.7562,-73.9968,6833382
102048,40.7645,-73.984,6841965
102049,40.7872,-73.9758,6868969
102053,40.7606,-73.9963,6919616
102054,40.7619,-73.9854,6867883
102055,40.7301,-73.9927,6843101
102057,40.7976,-73.968,6821424
102059,40.72,-73.9959,6886110
10206,40.7316,-73.9839,7163872
102060,40.7489,-73.9765,6861561
102063,40.7057,-73.91460000000001,6833236
102064,40.7269,-73.9786,6841639
102065,40.708,-74.0149,6942690
102073,40.7327,-73.8638,6896228
102079,40.77,-73.9838,6906719
10208,40.7568,-73.9935,7121446
102080,40.7704,-73.9566,6930152
102086,40.7787,-73.9826,6948226
102087,40.7295,-73.9773,6838639
102088,40.7207,-73.9856,6833816
10209,40.7743,-73.9789,7209424
102099,40.7568,-73.9982,6857304
1021,40.7804,-73.9794,7138891
10210,40.7235,-74.0032,7138023
102100,40.7727,-73.9592,6858085
102101,40.7297,-73.9753,6854497
102102,40.7314,-73.9864,6860505
102104,40.7276,-74.0001,6925365
102105,40.796,-73.9742,6859967
102106,40.7701,-73.9838,6924960
102108,40.723,-73.9829,6933329
10211,40.7358,-73.9859,7119944
102110,40.7336,-73.9923,6816960
102112,40.7237,-73.9416,6946312
102114,40.7077,-74.0097,6849766
102116,40.777,-73.9886,6900489
102118,40.724,-73.9839,6901995
102119,40.761,-74.0002,6924901
102120,40.7639,-73.981,6922766
102121,40.7928,-73.9737,6833393
102123,40.7291,-73.9895,6929067
102124,40.7611,-73.9989,6883676
102126,40.723,-73.983,6919911
102127,40.7468,-73.9735,6848283
10213,40.7816,-73.9822,7174655
102130,40.6886,-73.9915,6938009
102133,40.7656,-73.9885,6945303
102136,40.7412,-73.9772,6849694
102142,40.8198,-73.9578,6868101
102145,40.7278,-73.9999,6892899
102147,40.73,-73.9864,6924947
102149,40.708,-74.0149,6946994
10215,40.7081,-74.0065,7183202
102151,40.7617,-73.9617,6878177
102154,40.7032,-73.9914,6875767
102155,40.8476,-73.9325,6919164
102156,40.7452,-73.918,6845887
102158,40.7793,-73.9528,6935758
102159,40.7378,-74.0084,6818535
10216,40.7612,-73.9978,7162079
102164,40.7553,-73.9678,6909236
102166,40.7482,-73.9786,6874957
102168,40.7601,-73.9901,6925084
10217,40.7802,-73.9504,7136186
102172,40.7454,-73.9776,6869800
102175,40.7769,-73.9467,6848431
102176,40.7733,-73.9814,6948036
102177,40.7449,-73.9569,6833571
102178,40.708,-74.002,6892591
102181,40.7299,-73.9819,6936720
102185,40.7219,-73.9919,7389395
102188,40.7535,-73.9648,6941477
102189,40.8493,-73.9361,6838551
10219,40.7711,-73.9113,7168350
102193,40.7324,-73.9875,6935104
102195,40.7692,-73.9525,6864356
102197,40.7645,-73.984,6878413
102198,40.7479,-74.0031,6882522
1022,40.7456,-74.0053,7145131
102200,40.797,-73.9362,6833960
102203,40.7281,-73.9868,6913043
102204,40.7478,-73.9758,6938965
10221,40.7618,-73.9497,7178215
102210,40.7751,-73.9481,6914828
102211,40.7645,-73.9833,6870674
102216,40.721,-73.9885,6918319
102222,40.7723,-73.9542,6861620
102224,40.7677,-73.9616,6925359
102225,40.7227,-73.9836,6825293
102229,40.6907,-73.9216,6867527
102230,40.7015,-73.904,6918080
102231,40.7319,-73.9817,6916596
102232,40.7843,-73.9503,6900389
102236,40.7677,-73.9916,6905919
10224,40.69,-73.9919,7108756
102240,40.715,-73.9917,6862031
102241,40.6808,-73.9374,6891868
102243,40.767,-73.9841,6859853
102245,40.762,-73.9636,6885722
102248,40.7536,-73.9739,6872228
102253,40.7334,-74.0047,6948388
102254,40.7237,-74.0049,6868772
102255,40.7833,-73.9511,6916294
102256,40.7568,-73.9982,6868213
10226,40.7785,-73.9759,7221945
102262,40.7998,-73.9686,6909599
102263,40.8144,-73.9367,6893916
102266,40.7614,-73.9824,6826364
102268,40.7207,-73.9801,6833164
102270,40.78,-73.949,6851741
102273,40.753,-73.9695,6908291
102274,40.8254,-73.9525,6818149
102278,40.7673,-73.9866,6924583
102279,40.8466,-73.9348,6934022
102288,40.7633,-73.9849,6889371
10229,40.7226,-73.9949,7176559
102291,40.7703,-73.9635,6836231
102292,40.7459,-73.9564,6915246
102293,40.7838,-73.9535,6903392
102297,40.8198,-73.9578,6851870
1023,40.7397,-73.9817,7109739
10230,40.7548,-73.9944,7215672
102302,40.7796,-73.9493,6910628
102303,40.7554,-73.9867,6819784
102306,40.7431,-73.9792,6815198
102309,40.8325,-73.9436,6831273
10231,40.8198,-73.9578,7120160
102311,40.7359,-73.8545,6939827
102313,40.7538,-73.974,6924444
102314,40.7084,-74.0066,6935678
102317,40.7621,-73.9956,6860943
102318,40.7641,-73.9079,6911209
10232,40.776,-73.9839,7188156
102321,40.7288,-74.003,6920453
102325,40.7797,-73.9476,6878240
102326,40.7808,-73.9168,6835461
102327,40.8587,-73.9303,6866527
102328,40.7617,-73.9931,6843500
102329,40.7701,-73.9067,6940041
102332,40.761,-73.9992,6927464
102333,40.7331,-74.0059,6874479
102334,40.779,-73.9461,6865150
102337,40.7417,-73.9818,6878700
102338,40.7056,-74.0162,6947256
102339,40.7767,-73.9504,6925920
10234,40.7228,-74.0005,7223091
102342,40.7735,-73.9508,6840329
102345,40.7656,-73.9885,6929701
102347,40.7528,-74.0032,6826030
102349,40.7304,-73.9829,6823395
10235,40.7318,-74.0,7114001
102352,40.7615,-73.9662,6898796
102357,40.7606,-73.9963,6860985
102360,40.7705,-73.95,6896162
102362,40.7388,-74.0018,6907175
102366,40.7902,-73.9678,6945948
102367,40.7437,-73.9585,6894421
102369,40.7075,-74.0123,6932224
10237,40.7645,-73.984,7099220
102370,40.7804,-73.9462,6921700
102376,40.7663,-73.9784,6881161
102379,40.7288,-74.003,6932640
102381,40.8549,-73.9312,6939138
102382,40.7606,-73.9994,6930349
102386,40.6602,-73.9851,6833956
102390,40.7593,-73.9962,6946128
102391,40.7069,-74.0103,6913694
102394,40.8328,-73.9433,6856554
102395,40.7898,-73.9744,6861037
1024,40.8362,-73.9459,7121138
102401,40.771,-73.9505,6897675
102405,40.7078,-74.0138,6884357
102409,40.7489,-73.9765,6911994
102416,40.7397,-73.9817,6910872
102418,40.8163,-73.9416,6922798
102421,40.7191,-74.0109,6932475
102422,40.8333,-73.9445,6928765
102424,40.7967,-73.9623,6920428
102425,40.7385,-73.8788,6834170
102427,40.8821,-73.8986,6944754
102430,40.7596,-73.9891,6876778
102433,40.7695,-73.9561,6817206
102434,40.7389,-73.9818,6822972
102435,40.7604,-73.9955,6825966
102437,40.7548,-73.9944,6907393
102438,40.7111,-74.0055,6855533
102440,40.7445,-74.0,6853938
102442,40.7067,-74.0072,6877136
102446,40.7436,-73.9919,6870336
102447,40.706,-74.0088,6884727
102453,40.7395,-73.9814,6867872
102458,40.7413,-73.9781,6843790
102461,40.739,-73.9821,6856260
102462,40.7723,-73.953,6899131
102467,40.7959,-73.9495,6815657
102473,40.7453,-73.9844,7309872
102474,40.6802,-73.9092,6928080
102475,40.7514,-73.9864,6883457
10248,40.774,-73.9531,7111593
102481,40.759,-73.965,6866517
102483,40.8438,-73.9401,6852025
102485,40.7239,-73.9901,6935167
102489,40.7593,-73.9959,6892531
102490,40.7739,-73.9478,6832898
102493,40.6633,-73.9824,6848226
102494,40.708,-74.0149,6901482
102495,40.7057,-74.0085,6864419
102496,40.7862,-73.944,6845041
102497,40.7178,-73.9906,6927112
102498,40.7387,-74.0019,6939515
102499,40.7514,-73.9866,6911735
1025,40.7859,-73.9755,7119893
10250,40.8019,-73.9637,7239578
102502,40.7796,-73.9528,6907917
102503,40.7297,-73.9832,6921108
102508,40.7074,-74.0122,6924192
102509,40.7363,-73.9794,6931824
10251,40.7715,-73.993,7210427
102514,40.7216,-73.9927,6886513
102519,40.7005,-73.8811,6909928
102521,40.7332,-74.0047,6896100
102522,40.745,-74.0011,6939867
102524,40.7368,-74.0075,6922201
102525,40.7582,-73.9906,6817997
102529,40.6941,-73.9829,6900900
10253,40.7288,-74.0031,7116367
102533,40.7901,-73.9747,6947582
102534,40.8354,-73.9392,6941419
102538,40.7182,-74.0148,6878036
102539,40.7664,-73.9563,6819076
102540,40.7665,-73.9606,6885124
102545,40.7696,-73.9567,6927886
102546,40.7818,-73.9526,6871267
102547,40.7746,-73.99,6836663
102548,40.7452,-73.9916,6873776
10255,40.7215,-73.9566,7172297
102550,40.7482,-74.0051,6815694
102553,40.7586,-73.9938,6899581
102555,40.7652,-73.9897,6844429
102556,40.7634,-73.9638,6837859
102559,40.7062,-74.0095,6834674
10256,40.7739,-73.9478,7186128
102561,40.7422,-73.9824,6844982
102565,40.7102,-74.0107,6868602
102569,40.7528,-73.9709,6842106
102571,40.7759,-73.9528,6886202
102572,40.7739,-73.9528,6856287
102575,40.7974,-73.9708,6874683
102576,40.764,-73.98,6872100
102580,40.7888,-73.9549,6854990
102581,40.5845,-73.9325,6845677
102586,40.7387,-74.0092,6874395
102587,40.8699,-73.9172,6917173
102588,40.7447,-73.9741,6852485
102589,40.7862,-73.9423,6872706
102591,40.803,-73.9664,6938886
1026,40.7612,-73.9978,7180107
10260,40.6895,-73.9566,7233886
102604,40.769,-73.9289,6933034
102606,40.7845,-73.9503,6875578
102607,40.7989,-73.9535,6923128
102609,40.7482,-73.9808,6847214
102610,40.6874,-73.9449,6912787
102613,40.7192,-73.9828,6832923
102614,40.7321,-74.0028,6850909
102617,40.7385,-73.9948,6937118
10262,40.7109,-74.0056,7510966
102622,40.7301,-73.9927,6938105
102624,40.7635,-73.9848,6917866
102631,40.7638,-73.9891,6903585
102633,40.7664,-73.9863,6908214
102634,40.7588,-73.9918,6821491
102635,40.7301,-73.9927,6813836
102641,40.7227,-73.9891,6849930
102644,40.6778,-73.9635,6935233
102646,40.839,-73.9271,6868838
102647,40.7796,-73.9493,6899097
102649,40.7401,-73.9887,6901114
10265,40.7427,-73.9957,7215001
102650,40.7983,-73.9631,6924648
102651,40.7317,-73.9821,6932728
102652,40.7245,-73.9895,6831617
102656,40.7166,-74.0107,6882949
102658,40.7555,-73.8243,6934516
10266,40.6847,-74.0007,7146743
102660,40.7406,-73.9809,6908242
102662,40.7608,-73.9861,6844206
102663,40.7231,-74.0044,6861643
102664,40.7571,-73.9647,6894710
102665,40.746,-73.9548,6929989
102667,40.7494,-73.9882,6861213
102668,40.8209,-73.9436,6854616
10267,40.7298,-74.0005,7191569
102671,40.7562,-73.9968,6841697
102673,40.7391,-73.9936,6857698
102674,40.7056,-73.9209,6938079
102675,40.7471,-73.9723,6918882
102676,40.8234,-73.9457,6904881
102678,40.7459,-73.9564,6816812
102680,40.6862,-73.927,6912925
102681,40.762,-73.9636,6888032
102683,40.6461,-73.9617,6882278
102684,40.7112,-73.9465,6856440
102685,40.7262,-74.0037,6828260
102688,40.7516,-73.969,6871759
102689,40.7177,-73.9984,6936825
102692,40.7572,-73.9649,6934311
102693,40.7431,-73.9978,6895662
1027,40.7444,-73.9806,7197581
10270,40.7651,-73.9874,7120085
102701,40.7462,-73.9757,6928971
102702,40.6619,-73.9873,6895369
102705,40.7703,-73.9592,6845062
102707,40.7229,-74.004,6944079
102709,40.7248,-73.9885,6849059
102714,40.6887,-73.9851,6869360
102716,40.7784,-73.9523,6899424
102717,40.7331,-74.0055,6934582
10272,40.6895,-73.9095,7105736
102721,40.7257,-74.0028,6841021
102722,40.7066,-74.0118,6840597
102723,40.7088,-74.0059,6874769
102729,40.7553,-73.9955,6820252
10273,40.7182,-74.0148,7226484
102731,40.7739,-73.9529,6852094
102732,40.7218,-73.8559,6877867
102736,40.7424,-73.9823,6909299
102745,40.7419,-73.9949,6835317
102747,40.7759,-73.9528,6834875
102750,40.7766,-73.9467,6845462
102752,40.8439,-73.9413,6819205
102754,40.7075,-74.0059,6832855
102755,40.7121,-74.0086,6852235
102756,40.7291,-74.2224,6859573
102757,40.7085,-74.0165,6886049
102758,40.746,-73.9754,6895781
102759,40.7975,-73.934,6897548
10276,40.6072,-73.9849,7186904
102762,40.8062,-73.9453,6829018
102766,40.7618,-73.9921,6833795
10277,40.7334,-74.0047,7187573
102771,40.7083,-74.0061,6878375
102780,40.8026,-73.9655,6905138
102781,40.7306,-74.0092,6833295
102783,40.7645,-73.984,6899175
102784,40.7045,-74.0089,6945934
102786,40.7771,-73.9445,6902861
102787,40.6879,-73.9999,6820146
10279,40.7521,-73.9702,7102487
102790,40.7176,-73.9531,6861212
102792,40.7514,-73.9862,6892229
102794,40.7095,-73.8302,6860187
102795,40.7199,-73.9973,6881131
10280,40.773,-73.9571,7099982
102802,40.69,-73.9919,6915052
102803,40.7601,-73.9901,6899718
102805,40.8161,-73.942,6886563
102807,40.7779,-73.9515,6943370
102809,40.8208,-73.9558,6815013
10281,40.8299,-73.9415,7172092
102810,40.7074,-74.0122,6846617
102813,40.7468,-73.8819,6923056
102814,40.7682,-73.9606,6841704
102815,40.7766,-73.9462,6915624
102822,40.7187,-73.9855,6888898
102823,40.7445,-73.9949,6894319
102827,40.7098,-74.0091,6914800
102830,40.7777,-73.9561,6942985
102832,40.764,-73.98,6870922
102836,40.7709,-73.9917,6844890
102838,40.7412,-73.9772,6870779
102840,40.7571,-73.9647,6901217
102844,40.7477,-73.994,6813365
102846,40.7803,-73.9496,6818581
102848,40.7565,-73.9973,6892545
102849,40.7413,-73.9825,6889634
10285,40.7073,-74.0046,7194522
102851,40.7098,-74.0179,6936542
102853,40.7228,-73.9846,6872638
102859,40.7827,-73.9461,6917456
10286,40.8457,-73.9401,7196307
102860,40.8234,-73.9406,6841760
102862,40.7182,-73.9639,6909253
102864,40.7465,-73.97710000000001,6868478
102866,40.7444,-73.9754,6943504
10287,40.7612,-73.9879,7132790
102870,40.7365,-74.0078,6878586
102872,40.7388,-74.0018,6813410
102873,40.7618,-73.9497,6906038
102875,40.6968,-73.9829,6941010
102878,40.7489,-73.9765,6856800
102879,40.655,-73.9762,6875051
102881,40.7611,-73.9504,6854187
102882,40.7081,-74.0013,6879516
102883,40.7035,-73.9897,6877765
102885,40.8257,-73.9523,6876706
102886,40.7067,-74.0072,6919035
102892,40.7239,-73.9901,6870855
102896,40.7332,-73.996,6903948
102899,40.7586,-73.9838,6868286
102900,40.7359,-74.0056,6859918
102904,40.7803,-73.9466,6851351
102905,40.7863,-73.971,6829044
102907,40.7056,-74.0162,6901012
102908,40.7928,-73.9748,6824212
102909,40.7274,-73.9898,6913896
10291,40.7522,-73.9702,7178150
102912,40.7681,-73.9527,6916518
102926,40.8031,-73.957,6900649
102929,40.7487,-73.9425,6927319
102932,40.7806,-73.9489,6932103
102936,40.7857,-73.9498,6877308
102937,40.7677,-73.9916,6839023
102943,40.6905,-73.9668,6840675
102944,40.7694,-73.9509,6884045
102948,40.7216,-73.9819,6874361
102949,40.775,-73.9512,6838807
102950,40.7479,-73.9739,6838394
102951,40.7437,-73.9847,6842572
102957,40.7301,-74.0003,6922407
102958,40.7442,-73.9986,6847144
102961,40.7411,-73.9758,6820341
102963,40.7261,-73.8486,6874720
102967,40.7454,-73.9776,6910520
10297,40.7538,-73.974,7092533
102973,40.7539,-73.9677,6941253
102975,40.7055,-74.0105,6928092
102976,40.7769,-73.9456,6931057
102977,40.7252,-73.9942,6928806
10298,40.733,-74.0056,7230856
102980,40.8034,-73.9545,6890418
102982,40.7959,-73.9742,6889093
102984,40.7068,-73.9906,6837640
102986,40.7559,-73.9658,6834528
102990,40.7389,-73.9878,6906933
102992,40.7602,-73.9689,6941641
102994,40.7761,-73.963,6930277
102998,40.7081,-74.0065,6920398
1030,40.7993,-73.9625,7146503
103000,40.6905,-73.9668,6923412
103001,40.7436,-73.9727,6832413
103005,40.7803,-73.9533,6926324
103006,40.7659,-73.9315,6812223
10301,40.7645,-73.984,7188818
103010,40.7436,-73.9727,6940063
103012,40.7647,-73.9914,6908536
103014,40.7104,-73.9486,6848131
103017,40.7262,-73.9843,6922515
10302,40.7216,-73.857,7147030
103021,40.7073,-74.0175,6817982
103023,40.7797,-73.9827,6873057
103026,40.7452,-73.9916,6837386
103027,40.7568,-73.9982,6900007
103028,40.8032,-73.9569,6819559
103029,40.7938,-73.969,6960754
103031,40.722,-73.9819,6826076
103032,40.7601,-73.9901,6935768
103036,40.7466,-73.9779,6816844
103038,40.7081,-74.0065,6872943
103039,40.7053,-74.0161,6893694
103041,40.6782,-73.9191,6913663
103042,40.7782,-73.9482,7526991
103048,40.7481,-73.9564,6821763
103051,40.7974,-73.9706,6918871
103052,40.7965,-73.9619,6813824
103056,40.7651,-73.9866,6924351
103057,40.7488,-73.977,6869035
10306,40.8113,-73.9462,7104208
103061,40.7177,-73.9984,6854375
103062,40.733,-73.9881,6833611
103064,40.7575,-73.9626,6887582
103066,40.7734,-73.9544,6830229
103069,40.7287,-73.9856,6833970
103071,40.8292,-73.9406,6946446
103072,40.7301,-73.9927,6846023
103074,40.7633,-73.9628,6922653
103076,40.7328,-74.0089,6883576
103077,40.6123,-74.0321,6903142
103078,40.706,-74.0098,6874225
10308,40.7541,-73.9663,7211338
103080,40.7601,-73.99,6816028
103084,40.7113,-74.0176,6879508
103085,40.7326,-73.9749,6900059
103087,40.7487,-73.9901,6921800
103093,40.7399,-74.0036,6932567
103099,40.7695,-73.9603,6869612
1031,40.7753,-73.9475,7165066
10310,40.7113,-74.0176,7223613
103100,40.7925,-73.9401,6880744
103103,40.7176,-73.9531,6934348
103106,40.7091,-74.0055,6816970
103111,40.7817,-73.9497,6832089
103113,40.773,-73.9506,6907588
103114,40.7405,-73.9996,6908854
103116,40.691,-73.9976,6862222
103117,40.7233,-73.9884,6813115
103119,40.7675,-73.9901,6824864
103120,40.7324,-73.9875,6830350
103123,40.7677,-73.9834,6926558
103125,40.718,-74.0112,6878951
103126,40.7795,-73.9501,6835783
103128,40.8476,-73.9372,6939939
103130,40.7449,-73.9779,6855156
103132,40.7679,-73.9241,6837610
103136,40.7111,-74.0055,6886842
103138,40.7716,-73.9506,6860081
10314,40.7404,-73.929,7167184
103142,40.7856,-73.9763,6852515
103145,40.8157,-73.9368,6856123
103146,40.7568,-73.9982,6941271
103149,40.7976,-73.968,6812154
103153,40.7801,-73.9544,6934993
103154,40.7248,-73.9922,6851205
103155,40.7488,-73.977,6946387
103157,40.8015,-73.9668,6818931
10316,40.7475,-73.9779,7223215
